service_id,brand,model,model_year,service_date,service_type,service_cost
2353,Porsche,Panamera Edition,2016,2026-06-10,Oil Change,450.26
2354,Kia,Sorento Plug-In Hybrid SX,2022,2026-06-11,Brake Replacement,103.16
2355,BMW,M240 i,2017,2026-06-12,Brake Replacement,407.57
2356,Maserati,Quattroporte Base,2006,2026-06-13,Brake Replacement,469.22
2357,Ford,F-150 XLT,2017,2026-06-14,Engine Check,183.61
2358,Land,Rover Discovery S,2003,2026-06-15,Brake Replacement,276.14
2359,Ford,F-250 XLT Crew Cab Super Duty,2008,2026-06-16,Oil Change,224.94
2360,Ford,Taurus SHO,2014,2026-06-17,Engine Check,406.68
2361,Land,Rover Range Rover Sport HSE,2012,2026-06-18,Tire Rotation,141.26
2362,Cadillac,Escalade Sport,2023,2026-06-19,Oil Change,64.82
2363,GMC,Sierra 1500 SLT,2021,2026-06-20,Engine Check,286.33
2364,BMW,335 i xDrive,2009,2026-06-21,Tire Rotation,203.15
2365,Porsche,911 Carrera 4S,2003,2026-06-22,Engine Check,90.36
2366,Audi,Q5 S line Premium,2022,2026-06-23,Oil Change,92.77
2367,Lexus,RX 350 F Sport Performance,2020,2026-06-24,Tire Rotation,243.99
2368,Audi,S4 3.0T Premium Plus,2018,2026-06-25,Engine Check,348.26
2369,Chevrolet,Silverado 1500 LT,2019,2026-06-26,Brake Replacement,389.89
2370,Chevrolet,Colorado Z71,2019,2026-06-27,Tire Rotation,87.28
2371,Audi,A5 2.0T Prestige,2018,2026-06-28,Brake Replacement,431.07
2372,Mazda,Mazda3 s Sport,2008,2026-06-29,Brake Replacement,206.6
2373,Jaguar,E-PACE 300 Sport,2021,2026-06-30,Oil Change,293.26
2374,Ferrari,GTC4Lusso T,2019,2026-07-01,Oil Change,496.07
2375,Toyota,Celica GT,2001,2026-07-02,Oil Change,110.49
2376,Ford,Excursion Limited 4WD,2003,2026-07-03,Oil Change,389.14
2377,Porsche,718 Spyder Base,2022,2026-07-04,Oil Change,329.97
2378,Subaru,WRX STI Base,2016,2026-07-05,Brake Replacement,477.59
2379,Audi,A6 45 Premium Plus,2021,2026-07-06,Brake Replacement,294.89
2380,Tesla,Model S P100D,2018,2026-07-07,Tire Rotation,140.86
2381,Mercedes-Benz,AMG GT R,2018,2026-07-08,Oil Change,402.93
2382,Acura,RDX PMC Edition,2021,2026-07-09,Brake Replacement,147.61
2383,Audi,S4 3.0T Premium Plus,2013,2026-07-10,Oil Change,144.0
2384,Lotus,Evora Base,2010,2026-07-11,Brake Replacement,440.41
2385,Mercedes-Benz,S-Class S 560 4MATIC,2019,2026-07-12,Oil Change,111.9
2386,Chevrolet,Silverado 1500 RST,2023,2026-07-13,Engine Check,73.1
2387,Hyundai,Genesis Coupe 2.0T R-Spec,2013,2026-07-14,Engine Check,298.4
2388,BMW,M3 Competition,2021,2026-07-15,Tire Rotation,374.75
2389,BMW,435 i,2014,2026-07-16,Tire Rotation,453.82
2390,Land,Rover Range Rover Evoque HSE Dynamic,2016,2026-07-17,Brake Replacement,381.51
2391,Porsche,911 Targa 4 GTS,2018,2026-07-18,Engine Check,50.47
2392,RAM,3500 Tradesman,2021,2026-07-19,Oil Change,441.51
2393,BMW,X5 xDrive40i,2020,2026-07-20,Oil Change,482.24
2394,Acura,NSX Base,2018,2026-07-21,Brake Replacement,319.32
2395,Mercedes-Benz,SL-Class SL500 Roadster,2005,2026-07-22,Engine Check,107.3
2396,Lexus,SC 430 Base,2002,2026-07-23,Oil Change,341.07
2397,Chevrolet,Silverado 1500 Base,2000,2026-07-24,Tire Rotation,209.54
2398,Buick,Enclave Avenir,2021,2026-07-25,Engine Check,298.72
2399,Lexus,NX 300h Base,2020,2026-07-26,Brake Replacement,396.64
2400,Lexus,RX 350 RX 350 F SPORT Handling,2022,2026-07-27,Tire Rotation,194.13
2401,Chevrolet,Avalanche 1500 LS,2005,2026-07-28,Tire Rotation,339.2
2402,Mercedes-Benz,SL-Class SL400,2015,2026-07-29,Brake Replacement,305.68
2403,Chevrolet,Suburban Premier,2019,2026-07-30,Oil Change,192.77
2404,Ford,Transit-350 Base,2015,2026-07-31,Oil Change,329.54
2405,INFINITI,QX60 Luxe,2020,2026-08-01,Tire Rotation,453.67
2406,Bentley,Continental GTC Base,2008,2026-08-02,Engine Check,60.0
2407,Nissan,350Z Enthusiast,2007,2026-08-03,Brake Replacement,95.39
2408,Rivian,R1S Adventure Package,2023,2026-08-04,Engine Check,421.26
2409,McLaren,570S Base,2017,2026-08-05,Oil Change,156.81
2410,Nissan,Altima 2.5 SL,2012,2026-08-06,Engine Check,311.29
2411,Land,Rover Range Rover 5.0L Supercharged,2015,2026-08-07,Engine Check,360.06
2412,BMW,X5 xDrive35i,2017,2026-08-08,Brake Replacement,295.11
2413,INFINITI,QX56 Base,2012,2026-08-09,Tire Rotation,231.0
2414,Ford,F-150 XLT,2019,2026-08-10,Oil Change,411.79
2415,Lexus,RX 450h Base,2010,2026-08-11,Tire Rotation,182.47
2416,Maserati,Ghibli S Q4 GranSport,2018,2026-08-12,Tire Rotation,279.83
2417,Volvo,XC90 T6 Momentum,2018,2026-08-13,Brake Replacement,365.66
2418,Lamborghini,Huracan EVO Base,2020,2026-08-14,Engine Check,230.5
2419,Jeep,Wrangler Unlimited Rubicon,2017,2026-08-15,Tire Rotation,376.49
2420,Hummer,H2 Base,2005,2026-08-16,Tire Rotation,417.51
2421,Ford,Flex Limited,2009,2026-08-17,Oil Change,300.18
2422,Porsche,718 Cayman GT4,2020,2026-08-18,Engine Check,77.87
2423,Toyota,Camry XLE,2007,2026-08-19,Tire Rotation,124.27
2424,Mercedes-Benz,A-Class A 220 4MATIC,2020,2026-08-20,Brake Replacement,348.76
2425,BMW,335 i,2009,2026-08-21,Oil Change,219.27
2426,Chevrolet,Camaro 2SS,2022,2026-08-22,Engine Check,169.92
2427,Volkswagen,ID.4 Pro S,2023,2026-08-23,Engine Check,177.12
2428,Chevrolet,Silverado 2500 High Country,2022,2026-08-24,Tire Rotation,216.67
2429,Nissan,Altima 2.5 SV,2020,2026-08-25,Engine Check,70.82
2430,Bentley,Continental GT V8,2020,2026-08-26,Tire Rotation,69.99
2431,Toyota,Sequoia Platinum,2023,2026-08-27,Tire Rotation,287.84
2432,Acura,TL Technology,2013,2026-08-28,Tire Rotation,408.84
2433,Toyota,Highlander Limited,2020,2026-08-29,Tire Rotation,431.95
2434,Ford,Edge SEL,2021,2026-08-30,Tire Rotation,222.1
2435,Jaguar,F-TYPE R,2016,2026-08-31,Oil Change,194.99
2436,GMC,Yukon XL Denali,2018,2026-09-01,Engine Check,184.06
2437,Chevrolet,Suburban LT,2018,2026-09-02,Oil Change,239.75
2438,Maserati,Levante GTS,2021,2026-09-03,Brake Replacement,153.22
2439,Subaru,Outback Limited,2021,2026-09-04,Engine Check,409.35
2440,Mercedes-Benz,S-Class S 450,2018,2026-09-05,Tire Rotation,373.97
2441,Mercedes-Benz,GL-Class GL 450,2011,2026-09-06,Engine Check,158.19
2442,Ford,F-250 Lariat,2017,2026-09-07,Brake Replacement,348.87
2443,Hyundai,Palisade Limited,2020,2026-09-08,Engine Check,499.8
2444,Ford,F-150 XLT,2021,2026-09-09,Engine Check,442.54
2445,Mercedes-Benz,R-Class R 350 4MATIC,2008,2026-09-10,Tire Rotation,212.51
2446,Chevrolet,Camaro 2SS,2018,2026-09-11,Engine Check,58.91
2447,Jeep,Wrangler Sport,2016,2026-09-12,Engine Check,424.12
2448,Chevrolet,1500 Cheyenne,1994,2026-09-13,Engine Check,236.13
2449,Jaguar,XJ6 Vanden Plas,1995,2026-09-14,Engine Check,140.41
2450,BMW,550 i xDrive,2012,2026-09-15,Oil Change,150.87
2451,Lexus,GX 460 Luxury,2020,2026-09-16,Engine Check,217.57
2452,Tesla,Model S Long Range,2021,2026-09-17,Tire Rotation,311.94
2453,Volkswagen,Jetta 1.4T SE,2017,2026-09-18,Tire Rotation,156.87
2454,Jeep,Grand Cherokee Limited,2022,2026-09-19,Oil Change,498.75
2455,Jaguar,XK8 Base,2001,2026-09-20,Oil Change,232.05
2456,Porsche,Macan S,2016,2026-09-21,Brake Replacement,456.52
2457,Mercedes-Benz,E-Class E 350,2014,2026-09-22,Oil Change,449.38
2458,Mercedes-Benz,GL-Class GL 450 4MATIC,2015,2026-09-23,Oil Change,225.26
2459,Land,Rover Range Rover 3.0L Supercharged HSE,2017,2026-09-24,Engine Check,61.25
2460,Mercedes-Benz,E-Class E 350 4MATIC,2010,2026-09-25,Brake Replacement,96.3
2461,Dodge,Dakota Sport,2002,2026-09-26,Engine Check,338.37
2462,Chevrolet,Camaro ZL1,2018,2026-09-27,Engine Check,455.39
2463,Hummer,H3 Base,2007,2026-09-28,Engine Check,234.73
2464,Honda,Odyssey EX-L,2022,2026-09-29,Tire Rotation,189.24
2465,Nissan,350Z Touring,2008,2026-09-30,Oil Change,133.38
2466,GMC,Savana 2500 Work Van,2017,2026-10-01,Engine Check,329.12
2467,Mercedes-Benz,E-Class E 350 4MATIC,2010,2026-10-02,Tire Rotation,214.89
2468,Lexus,GX 460 Premium,2020,2026-10-03,Engine Check,411.44
2469,Nissan,Titan XD SV,2017,2026-10-04,Tire Rotation,307.56
2470,Chrysler,300 Touring,2020,2026-10-05,Engine Check,394.18
2471,Dodge,Charger R/T,2006,2026-10-06,Engine Check,76.99
2472,Nissan,Pathfinder SL,2020,2026-10-07,Engine Check,339.23
2473,Rivian,R1S Launch Edition,2023,2026-10-08,Tire Rotation,306.87
2474,Ford,Explorer Platinum,2018,2026-10-09,Engine Check,300.84
2475,Nissan,Titan SV,2021,2026-10-10,Brake Replacement,427.06
2476,Jaguar,E-PACE S,2019,2026-10-11,Tire Rotation,272.39
2477,Ford,F-150 FX4,2014,2026-10-12,Brake Replacement,270.16
2478,GMC,Acadia Denali,2021,2026-10-13,Oil Change,168.41
2479,Lamborghini,Murcielago Base,2005,2026-10-14,Engine Check,89.55
2480,Chevrolet,Camaro 1LT,2011,2026-10-15,Engine Check,154.81
2481,GMC,Acadia SLT-2,2013,2026-10-16,Tire Rotation,341.01
2482,Chevrolet,Malibu Premier,2021,2026-10-17,Oil Change,189.38
2483,Toyota,Sequoia SR5,2007,2026-10-18,Engine Check,469.24
2484,Lexus,IS 350 F Sport,2021,2026-10-19,Oil Change,133.74
2485,Tesla,Model Y Performance,2022,2026-10-20,Oil Change,450.37
2486,Dodge,Challenger SRT8,2008,2026-10-21,Oil Change,449.18
2487,Chrysler,300 Touring,2005,2026-10-22,Tire Rotation,299.51
2488,Cadillac,Escalade Sport Platinum,2021,2026-10-23,Engine Check,199.98
2489,Chrysler,Town & Country Touring,2009,2026-10-24,Tire Rotation,221.78
2490,Mazda,CX-5 Touring,2016,2026-10-25,Engine Check,236.0
2491,Acura,TL 3.2,2005,2026-10-26,Brake Replacement,140.62
2492,Chevrolet,Corvette Z06 w/2LZ,2023,2026-10-27,Engine Check,332.89
2493,Tesla,Model Y Performance,2021,2026-10-28,Brake Replacement,303.61
2494,Volvo,XC40 T5 Momentum,2020,2026-10-29,Brake Replacement,435.45
2495,Chevrolet,Camaro 2SS,2016,2026-10-30,Engine Check,413.72
2496,Acura,TLX Type S PMC Edition,2023,2026-10-31,Brake Replacement,324.95
2497,Volkswagen,Eos 2.0T,2007,2026-11-01,Oil Change,402.71
2498,Dodge,Charger R/T Scat Pack,2018,2026-11-02,Oil Change,72.59
2499,Chevrolet,Corvette Z06,2002,2026-11-03,Brake Replacement,206.1
2500,Mercedes-Benz,CLA-Class CLA 250,2014,2026-11-04,Tire Rotation,421.43
2501,BMW,M5 Base,2015,2026-11-05,Tire Rotation,432.27
2502,Jeep,Wrangler Unlimited Sport,2019,2026-11-06,Oil Change,96.81
2503,Mitsubishi,Lancer Sportback ES,2011,2026-11-07,Engine Check,292.96
2504,Porsche,Macan Base,2022,2026-11-08,Tire Rotation,327.79
2505,Mercedes-Benz,CLK-Class CLK 350,2009,2026-11-09,Tire Rotation,427.82
2506,Dodge,Challenger SRT8,2011,2026-11-10,Tire Rotation,479.98
2507,Mazda,Mazda3 Grand Touring,2018,2026-11-11,Tire Rotation,369.48
2508,Audi,A3 2.0T Premium,2017,2026-11-12,Tire Rotation,343.83
2509,BMW,528 i,2015,2026-11-13,Oil Change,224.81
2510,Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,2026-11-14,Brake Replacement,449.23
2511,Audi,S5 3.0T Prestige,2018,2026-11-15,Tire Rotation,136.79
2512,Porsche,718 Boxster Base,2017,2026-11-16,Brake Replacement,132.12
2513,Chevrolet,Corvette Stingray w/2LT,2020,2026-11-17,Brake Replacement,457.75
2514,Lamborghini,Urus Pearl Capsule,2021,2026-11-18,Engine Check,101.16
2515,Maserati,Quattroporte S,2012,2026-11-19,Tire Rotation,180.5
2516,Subaru,Impreza 2.0i,2018,2026-11-20,Brake Replacement,332.37
2517,Mercedes-Benz,AMG GT C,2020,2026-11-21,Tire Rotation,489.73
2518,Mazda,Mazda6 i Touring,2016,2026-11-22,Tire Rotation,402.69
2519,Porsche,Macan S,2016,2026-11-23,Tire Rotation,470.31
2520,Porsche,Panamera 4,2011,2026-11-24,Tire Rotation,85.78
2521,Genesis,G70 3.3T Advanced,2019,2026-11-25,Engine Check,252.39
2522,Jeep,Wrangler Sport,2021,2026-11-26,Brake Replacement,303.92
2523,Audi,Q5 2.0T Premium Plus,2018,2026-11-27,Engine Check,279.83
2524,BMW,335 i xDrive,2012,2026-11-28,Brake Replacement,178.19
2525,Land,Rover Range Rover P530 SE,2023,2026-11-29,Oil Change,305.37
2526,Dodge,Durango SRT 392,2022,2026-11-30,Tire Rotation,281.12
2527,BMW,M3 Base,2016,2026-12-01,Oil Change,405.73
2528,Ford,Fiesta ST,2019,2026-12-02,Oil Change,380.69
2529,Lincoln,MKS Base,2015,2026-12-03,Brake Replacement,156.22
2530,Chevrolet,Tahoe Premier,2020,2026-12-04,Brake Replacement,461.17
2531,Ferrari,F430 Berlinetta,2005,2026-12-05,Oil Change,75.84
2532,Ford,F-250 Platinum,2022,2026-12-06,Tire Rotation,162.93
2533,Mercedes-Benz,SLK-Class SLK280 Roadster,2007,2026-12-07,Brake Replacement,459.18
2534,Porsche,Macan,2021,2026-12-08,Tire Rotation,198.6
2535,BMW,X5 PHEV xDrive45e,2023,2026-12-09,Engine Check,472.8
2536,Mercedes-Benz,E-Class E500,2005,2026-12-10,Oil Change,74.81
2537,Acura,TL 3.7,2012,2026-12-11,Oil Change,230.08
2538,Hyundai,Equus Signature,2011,2026-12-12,Tire Rotation,385.02
2539,Mercedes-Benz,SL-Class SL500 Roadster,2003,2026-12-13,Oil Change,395.36
2540,Toyota,Land Cruiser Base,2000,2026-12-14,Tire Rotation,55.41
2541,RAM,2500 Big Horn,2018,2026-12-15,Oil Change,321.92
2542,Chevrolet,Silverado 2500 WT,2018,2026-12-16,Brake Replacement,337.62
2543,Porsche,Macan S,2022,2026-12-17,Oil Change,493.94
2544,Jeep,Grand Cherokee L Limited,2022,2026-12-18,Brake Replacement,117.93
2545,Mercedes-Benz,E-Class E 350,2014,2026-12-19,Brake Replacement,53.42
2546,Dodge,Magnum Base,2006,2026-12-20,Oil Change,497.22
2547,Porsche,Macan Turbo,2021,2026-12-21,Brake Replacement,398.11
2548,Mercedes-Benz,E-Class E 550,2014,2026-12-22,Brake Replacement,365.19
2549,Porsche,Macan S,2020,2026-12-23,Oil Change,314.62
2550,Cadillac,XT5 Luxury,2017,2026-12-24,Oil Change,241.92
2551,Toyota,Tundra Platinum,2023,2026-12-25,Brake Replacement,73.3
2552,Nissan,Versa 1.6 SL,2015,2026-12-26,Brake Replacement,107.57
2553,Mercedes-Benz,AMG GT 53 Base,2022,2026-12-27,Brake Replacement,183.86
2554,Buick,Enclave Avenir,2019,2026-12-28,Engine Check,372.06
2555,Porsche,911 GT3,2015,2026-12-29,Brake Replacement,276.22
2556,BMW,328 i,2013,2026-12-30,Oil Change,283.04
2557,Acura,ILX Premium Package,2018,2026-12-31,Brake Replacement,150.3
2558,Lexus,GX 460 Base,2015,2027-01-01,Oil Change,315.69
2559,Toyota,Land Cruiser Base,2010,2027-01-02,Brake Replacement,341.03
2560,Chevrolet,Corvette Base,2008,2027-01-03,Engine Check,483.66
2561,Mazda,Mazda6 i Touring,2015,2027-01-04,Tire Rotation,415.15
2562,Jaguar,F-TYPE R,2015,2027-01-05,Tire Rotation,343.45
2563,Audi,A3 2.0T Premium,2018,2027-01-06,Oil Change,372.94
2564,Chevrolet,Camaro 2SS,2022,2027-01-07,Brake Replacement,293.06
2565,Jeep,Wrangler Unlimited Sport S,2018,2027-01-08,Brake Replacement,485.88
2566,Honda,Civic Sport,2021,2027-01-09,Engine Check,458.46
2567,Porsche,Cayman Base,2011,2027-01-10,Engine Check,62.2
2568,Ford,Mustang GT,2008,2027-01-11,Tire Rotation,377.97
2569,Toyota,FJ Cruiser Base,2007,2027-01-12,Tire Rotation,260.47
2570,Land,Rover Discovery SE,2004,2027-01-13,Engine Check,165.56
2571,Porsche,718 Boxster S,2018,2027-01-14,Oil Change,485.54
2572,Chevrolet,Corvette Base,2004,2027-01-15,Oil Change,282.04
2573,Toyota,Avalon Limited,2006,2027-01-16,Engine Check,267.88
2574,INFINITI,QX80 Base,2015,2027-01-17,Brake Replacement,87.64
2575,Cadillac,DeVille Base,1994,2027-01-18,Oil Change,330.79
2576,Chevrolet,Camaro 2SS,2015,2027-01-19,Brake Replacement,167.91
2577,Jeep,Liberty Renegade,2004,2027-01-20,Brake Replacement,268.04
2578,Toyota,4Runner Trail,2011,2027-01-21,Oil Change,189.22
2579,BMW,328 i xDrive,2010,2027-01-22,Tire Rotation,450.37
2580,Ford,Excursion Limited Ultimate,2002,2027-01-23,Oil Change,293.21
2581,Lexus,IS 300 Base,2018,2027-01-24,Oil Change,56.68
2582,Cadillac,CTS Performance,2010,2027-01-25,Brake Replacement,259.87
2583,Lexus,LC 500 Base,2018,2027-01-26,Oil Change,400.08
2584,BMW,540 i xDrive,2019,2027-01-27,Brake Replacement,152.48
2585,Chevrolet,Corvette Base,1998,2027-01-28,Tire Rotation,365.12
2586,Hummer,H2 Base,2006,2027-01-29,Brake Replacement,213.92
2587,Volvo,XC90 3.2,2008,2027-01-30,Oil Change,289.9
2588,Jeep,Wrangler Unlimited Sahara,2009,2027-01-31,Brake Replacement,479.58
2589,Land,Rover Discovery HSE LUXURY,2017,2027-02-01,Engine Check,304.68
2590,BMW,340 i,2017,2027-02-02,Brake Replacement,76.63
2591,Ford,F-250 Lariat,2018,2027-02-03,Tire Rotation,110.71
2592,BMW,M3 Competition,2022,2027-02-04,Engine Check,291.3
2593,Lexus,LC 500 Base,2022,2027-02-05,Engine Check,282.3
2594,Honda,CR-V Touring,2019,2027-02-06,Engine Check,497.57
2595,Porsche,Panamera S,2012,2027-02-07,Oil Change,102.47
2596,BMW,750 i,2009,2027-02-08,Tire Rotation,289.76
2597,Audi,A7 3.0T Premium,2019,2027-02-09,Engine Check,346.93
2598,Chrysler,200 Limited,2015,2027-02-10,Brake Replacement,385.68
2599,Ford,F-150 XL,2021,2027-02-11,Engine Check,105.0
2600,Dodge,Grand Caravan R/T,2013,2027-02-12,Oil Change,64.08
2601,Ford,Focus SE,2018,2027-02-13,Engine Check,437.37
2602,RAM,2500 Big Horn,2016,2027-02-14,Engine Check,276.1
2603,Lotus,Elise Base,2005,2027-02-15,Tire Rotation,124.22
2604,Chevrolet,Corvette Base,2007,2027-02-16,Tire Rotation,166.49
2605,Audi,allroad 2.0T Prestige,2013,2027-02-17,Brake Replacement,472.51
2606,McLaren,570S Spider,2018,2027-02-18,Engine Check,275.35
2607,Chevrolet,Express 2500 Work Van,2017,2027-02-19,Oil Change,258.33
2608,Chevrolet,Traverse High Country,2020,2027-02-20,Brake Replacement,364.68
2609,Jeep,Wrangler S,1994,2027-02-21,Tire Rotation,475.73
2610,Acura,ILX Technology Plus Package,2016,2027-02-22,Oil Change,309.24
2611,Chevrolet,Camaro 1LT,2019,2027-02-23,Engine Check,202.62
2612,Lexus,ES 350 Base,2015,2027-02-24,Tire Rotation,292.24
2613,Ford,F-150 XLT,2021,2027-02-25,Tire Rotation,400.19
2614,Tesla,Model Y Long Range,2022,2027-02-26,Engine Check,193.72
2615,Chevrolet,Corvette Z06,2006,2027-02-27,Brake Replacement,265.75
2616,Cadillac,CTS 3.6L Premium Luxury,2019,2027-02-28,Tire Rotation,199.36
2617,BMW,M3 Base,2009,2027-03-01,Oil Change,381.16
2618,Mazda,Mazda3 FWD w/Preferred Package,2019,2027-03-02,Brake Replacement,149.96
2619,Ford,Maverick XLT,2022,2027-03-03,Oil Change,285.32
2620,Toyota,Highlander Hybrid Limited,2018,2027-03-04,Oil Change,309.79
2621,BMW,X6 xDrive40i,2021,2027-03-05,Brake Replacement,64.02
2622,Lincoln,Town Car Signature,2003,2027-03-06,Tire Rotation,475.36
2623,Mercedes-Benz,SL-Class SL550 Roadster,2007,2027-03-07,Oil Change,450.48
2624,Ford,Mustang GT,1998,2027-03-08,Engine Check,291.81
2625,Chevrolet,Suburban 1500 LT,2015,2027-03-09,Brake Replacement,401.05
2626,Ford,Fusion SE,2016,2027-03-10,Brake Replacement,259.81
2627,Audi,S4 3.0T Premium Plus,2014,2027-03-11,Engine Check,206.33
2628,Chevrolet,Suburban Premier,2017,2027-03-12,Oil Change,461.1
2629,Ford,Bronco Big Bend,2022,2027-03-13,Brake Replacement,138.31
2630,Ford,F-250 XL,2016,2027-03-14,Brake Replacement,307.61
2631,Dodge,Challenger SRT Hellcat,2015,2027-03-15,Engine Check,313.29
2632,Toyota,Tacoma TRD Sport,2019,2027-03-16,Tire Rotation,311.24
2633,Audi,Q5 S line Premium Plus,2023,2027-03-17,Tire Rotation,416.47
2634,Jeep,Wrangler Sport,2018,2027-03-18,Tire Rotation,67.48
2635,Genesis,G80 3.8,2017,2027-03-19,Engine Check,108.54
2636,Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,2027-03-20,Oil Change,145.73
2637,Lexus,LX 570 Three-Row,2020,2027-03-21,Engine Check,383.44
2638,Kia,Stinger GT2,2018,2027-03-22,Oil Change,452.71
2639,Nissan,GT-R Premium,2021,2027-03-23,Oil Change,431.47
2640,Chevrolet,Trailblazer SS,2008,2027-03-24,Brake Replacement,138.71
2641,Chevrolet,Silverado 2500 WT,2021,2027-03-25,Brake Replacement,368.7
2642,Chevrolet,Suburban LTZ,2016,2027-03-26,Engine Check,134.96
2643,Mercedes-Benz,E-Class E 350,2014,2027-03-27,Engine Check,342.15
2644,BMW,M3 Base,2012,2027-03-28,Oil Change,492.89
2645,Bentley,Continental GT V8,2022,2027-03-29,Brake Replacement,371.56
2646,Volkswagen,Golf R Base,2022,2027-03-30,Tire Rotation,264.63
2647,Ford,Explorer Limited,2017,2027-03-31,Oil Change,286.31
2648,Honda,Odyssey LX,2011,2027-04-01,Oil Change,192.24
2649,Dodge,Ram 2500 SLT Mega Cab,2007,2027-04-02,Engine Check,485.3
2650,Honda,Civic Sport,2020,2027-04-03,Oil Change,123.67
2651,Honda,Civic LX,2016,2027-04-04,Engine Check,110.54
2652,Ford,F-250 XLT,2019,2027-04-05,Oil Change,252.48
2653,Nissan,Pathfinder SV,2019,2027-04-06,Engine Check,266.18
2654,Land,Rover Range Rover HSE SWB,2020,2027-04-07,Engine Check,475.56
2655,BMW,M3 Base,2002,2027-04-08,Tire Rotation,490.62
2656,Hummer,H2 Base,2003,2027-04-09,Oil Change,224.64
2657,Mazda,RX-8 R3,2009,2027-04-10,Brake Replacement,244.56
2658,Lexus,LX 570 Three-Row,2021,2027-04-11,Brake Replacement,466.35
2659,Chevrolet,Suburban Z71,2022,2027-04-12,Brake Replacement,481.9
2660,Mercedes-Benz,S-Class S 580 4MATIC,2023,2027-04-13,Tire Rotation,153.83
2661,Chevrolet,Corvette Base,2007,2027-04-14,Oil Change,387.51
2662,Ford,Mustang GT Premium,2019,2027-04-15,Oil Change,187.9
2663,Chevrolet,Equinox Premier w/2LZ,2020,2027-04-16,Engine Check,59.49
2664,Chevrolet,Camaro Z28,1999,2027-04-17,Brake Replacement,341.83
2665,Land,Rover Discovery HSE,2018,2027-04-18,Oil Change,484.59
2666,Jeep,Wrangler SE,2000,2027-04-19,Tire Rotation,132.32
2667,Toyota,Highlander XLE,2015,2027-04-20,Brake Replacement,366.61
2668,Chevrolet,Corvette Grand Sport,2011,2027-04-21,Tire Rotation,232.77
2669,Chevrolet,Corvette Stingray,2018,2027-04-22,Brake Replacement,331.11
2670,Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,2027-04-23,Oil Change,161.29
2671,Nissan,Juke NISMO RS,2016,2027-04-24,Brake Replacement,275.38
2672,Porsche,911 Carrera C2S,2005,2027-04-25,Oil Change,348.6
2673,Chevrolet,Colorado LT,2019,2027-04-26,Brake Replacement,433.8
2674,Porsche,Macan S,2019,2027-04-27,Brake Replacement,191.49
2675,Mercedes-Benz,GLE 350 Base 4MATIC,2022,2027-04-28,Engine Check,476.56
2676,Toyota,Land Cruiser Base,2017,2027-04-29,Engine Check,478.68
2677,BMW,X6 xDrive40i,2021,2027-04-30,Brake Replacement,136.28
2678,Rivian,R1S Adventure Package,2023,2027-05-01,Engine Check,330.18
2679,Toyota,Highlander Platinum,2020,2027-05-02,Engine Check,98.55
2680,Mercedes-Benz,SL-Class SL 63 AMG,2011,2027-05-03,Engine Check,436.37
2681,Ford,Thunderbird Deluxe,2002,2027-05-04,Oil Change,67.56
2682,RAM,2500 Big Horn,2014,2027-05-05,Brake Replacement,141.04
2683,Ford,F-350 XLT,2013,2027-05-06,Tire Rotation,453.22
2684,Toyota,RAV4 Prime XSE,2022,2027-05-07,Oil Change,255.45
2685,Jeep,Grand Cherokee Limited,2018,2027-05-08,Tire Rotation,249.43
2686,Ford,Focus SE,2009,2027-05-09,Tire Rotation,385.56
2687,Porsche,911 Carrera 4 GTS,2023,2027-05-10,Tire Rotation,493.61
2688,Chevrolet,Corvette Stingray w/2LT,2023,2027-05-11,Brake Replacement,200.71
2689,Ford,F-150 XLT SuperCab,1999,2027-05-12,Engine Check,102.17
2690,Porsche,Macan Base,2018,2027-05-13,Brake Replacement,63.98
