mysql> select * from customers where customerID >= 70;
+------------+-----------------------------------+----------------------+-----------------------------+--------------+------------+---------+
| CustomerID | CustomerName                      | ContactName          | Address                     | City         | PostalCode | Country |
|        77 | Original Frankfurter grüne Soße   |         12 |          2 | 12 boxes             |     13 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
+-----------+-----------------------------------+------------+------------+----------------------+--------+------------+----------------+------------------------------------------------------------+
616 rows in set (0.00 sec)

mysql> SELECT * FROM products INNER JOIN categories ON products.CategoryID = categories.CategoryID;
+-----------+-----------------------------------+------------+------------+----------------------+--------+------------+----------------+------------------------------------------------------------+
| ProductID | ProductName                       | SupplierID | CategoryID | Unit                 | Price  | CategoryID | CategoryName   | Description                                                |
+-----------+-----------------------------------+------------+------------+----------------------+--------+------------+----------------+------------------------------------------------------------+
|         1 | Chais                             |          1 |          1 | 10 boxes x 20 bags   |     18 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|         2 | Chang                             |          1 |          1 | 24 - 12 oz bottles   |     19 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        24 | Guaraná Fantástica                |         10 |          1 | 12 - 355 ml cans     |    4.5 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        34 | Sasquatch Ale                     |         16 |          1 | 24 - 12 oz bottles   |     14 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        35 | Steeleye Stout                    |         16 |          1 | 24 - 12 oz bottles   |     18 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        38 | Côte de Blaye                     |         18 |          1 | 12 - 75 cl bottles   |  263.5 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        39 | Chartreuse verte                  |         18 |          1 | 750 cc per bottle    |     18 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        43 | Ipoh Coffee                       |         20 |          1 | 16 - 500 g tins      |     46 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        67 | Laughing Lumberjack Lager         |         16 |          1 | 24 - 12 oz bottles   |     14 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        70 | Outback Lager                     |          7 |          1 | 24 - 355 ml bottles  |     15 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        75 | Rhönbräu Klosterbier              |         12 |          1 | 24 - 0.5 l bottles   |   7.75 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|        76 | Lakkalikööri                      |         23 |          1 | 500 ml               |     18 |          1 | Beverages      | Soft drinks, coffees, teas, beers, and ales                |
|         3 | Aniseed Syrup                     |          1 |          2 | 12 - 550 ml bottles  |     10 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|         4 | Chef Anton's Cajun Seasoning      |          2 |          2 | 48 - 6 oz jars       |     22 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|         5 | Chef Anton's Gumbo Mix            |          2 |          2 | 36 boxes             |  21.35 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|         6 | Grandma's Boysenberry Spread      |          3 |          2 | 12 - 8 oz jars       |     25 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|         8 | Northwoods Cranberry Sauce        |          3 |          2 | 12 - 12 oz jars      |     40 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        15 | Genen Shouyu                      |          6 |          2 | 24 - 250 ml bottles  |   15.5 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        44 | Gula Malacca                      |         20 |          2 | 20 - 2 kg bags       |  19.45 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        61 | Sirop d'érable                    |         29 |          2 | 24 - 500 ml bottles  |   28.5 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        63 | Vegie-spread                      |          7 |          2 | 15 - 625 g jars      |   43.9 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        65 | Louisiana Fiery Hot Pepper Sauce  |          2 |          2 | 32 - 8 oz bottles    |  21.05 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        66 | Louisiana Hot Spiced Okra         |          2 |          2 | 24 - 8 oz jars       |     17 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
|        77 | Original Frankfurter grüne Soße   |         12 |          2 | 12 boxes             |     13 |          2 | Condiments     | Sweet and savory sauces, relishes, spreads, and seasonings |
